timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh,hour,minute,dayofweek,day,month,year,is_weekend,is_weekday,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,energy_lag_15min,energy_lag_1h,energy_lag_24h,energy_roll_mean_24h,energy_roll_std_24h,expected_kwh_per_load
2024-01-07 04:00:00,71.46,78.56,15.26,0.754,476.61,231.86,38.86,58.84,806.17,4,0,6,7,1,2024,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,759.73,881.16,881.9,921.6313885416666,95.97206814714372,11.281416176882173
2024-01-07 05:00:00,66.45,76.65,15.46,0.746,443.51,215.04,36.8,73.19,768.54,5,0,6,7,1,2024,1,0,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,806.17,901.58,919.3,920.060971875,97.23576226331852,11.56568848758465
2024-01-07 06:00:00,64.75,67.98,13.28,0.763,442.23,214.08,40.46,62.84,759.62,6,0,6,7,1,2024,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,768.54,831.87,905.14,918.5451385416668,98.59558359736909,11.731583011583012
2024-01-07 07:00:00,66.64,69.22,16.57,0.61,455.93,213.17,39.17,63.14,771.42,7,0,6,7,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,759.62,759.73,916.71,917.0317010416668,99.7325906870395,11.575930372148859
2024-01-07 08:00:00,66.65,72.21,15.64,0.76,434.8,212.17,34.14,60.53,741.65,8,0,6,7,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,771.42,806.17,892.11,915.464409375,101.29830109566213,11.127531882970741
2024-01-07 17:00:00,68.41,76.17,14.58,0.662,476.66,212.34,50.66,59.94,799.59,17,0,6,7,1,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,762.16,888.24,937.97,901.4061802083332,99.95477526615284,11.688203479023535
2024-01-07 19:00:00,61.97,70.37,12.81,0.748,431.79,212.23,43.65,61.14,748.8,19,0,6,7,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,750.08,852.81,903.84,898.7237843749999,102.19926819379724,12.083266096498305
2024-01-13 06:00:00,65.18,63.87,15.99,0.603,441.46,189.49,34.8,62.57,728.32,6,0,5,13,1,2024,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,778.62,845.89,896.15,959.4913541666666,80.24343973342691,11.173979748389076
2024-01-13 07:00:00,62.49,67.79,15.74,0.716,430.02,193.98,49.74,68.39,742.13,7,0,5,13,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,728.32,779.26,861.52,958.2477083333334,82.66641952327544,11.875980156825092
2024-01-13 08:00:00,72.97,75.57,14.53,0.698,480.55,223.15,40.95,60.79,805.44,8,0,5,13,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,742.13,762.66,950.0,956.741875,84.12206011833379,11.037960805810608
2024-01-13 17:00:00,65.73,71.03,16.28,0.702,447.68,205.58,46.58,64.74,764.58,17,0,5,13,1,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,784.92,851.47,1005.6,939.6603125,88.63153251943356,11.632131446827932
2024-01-13 18:00:00,68.86,69.95,14.42,0.754,461.32,212.78,35.23,55.94,765.28,18,0,5,13,1,2024,1,0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,764.58,862.0,888.07,938.38125,90.2550182217616,11.113563752541388
2024-01-13 19:00:00,62.89,74.31,16.34,0.66,432.5,219.73,40.31,59.49,752.03,19,0,5,13,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,765.28,833.69,922.11,936.6095833333331,92.22556441928744,11.957862935283828
2024-01-14 04:00:00,72.1,74.37,15.96,0.752,485.34,211.97,39.09,60.36,796.77,4,0,6,14,1,2024,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,840.56,898.34,981.04,923.3379166666668,92.0749754666979,11.050901525658809
2024-01-14 05:00:00,64.02,66.23,15.71,0.61,431.91,197.93,41.2,62.4,733.44,5,0,6,14,1,2024,1,0,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,796.77,918.77,844.68,922.1791666666668,93.75984758011104,11.456419868791004
2024-01-14 06:00:00,65.05,67.19,16.38,0.728,445.83,196.08,48.21,56.84,746.96,6,0,6,14,1,2024,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,733.44,915.4,884.94,920.741875,95.38029367595054,11.482859338970025
2024-01-14 07:00:00,64.74,63.95,15.02,0.639,433.79,195.39,35.43,67.01,731.62,7,0,6,14,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,746.96,840.56,848.77,919.5215625,97.04568719317771,11.300895891257339
2024-01-14 08:00:00,69.76,74.34,15.59,0.745,469.87,217.43,43.04,55.4,785.74,8,0,6,14,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,731.62,796.77,907.62,918.2519791666668,97.99561406533311,11.263474770642201
2024-01-14 16:00:00,71.87,75.28,15.68,0.748,489.77,217.52,34.97,65.58,807.85,16,0,6,14,1,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,865.68,872.89,941.52,905.5047916666666,94.55544247164651,11.240434117155976
2024-01-14 17:00:00,67.77,71.0,13.05,0.703,451.27,218.94,46.02,56.98,773.21,17,0,6,14,1,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,807.85,844.31,856.92,904.6328125,95.39049650008631,11.409325660321677
2024-01-14 19:00:00,61.67,69.1,14.02,0.73,429.74,193.69,39.02,58.08,720.52,19,0,6,14,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,779.87,865.68,896.25,901.0697916666668,97.91968957401788,11.683476568834116
2024-01-14 20:00:00,69.68,69.06,14.96,0.694,471.59,202.32,37.38,62.16,773.45,20,0,6,14,1,2024,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,720.52,807.85,875.0,900.0119791666667,98.74928321786324,11.100028702640643
2024-01-20 03:00:00,70.21,73.04,17.19,0.67,467.79,218.95,40.97,61.36,789.06,3,0,5,20,1,2024,1,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,845.37,1060.21,974.64,961.2107291666669,74.1086578683056,11.238570004272896
2024-01-20 05:00:00,65.4,71.76,17.52,0.625,447.71,201.8,37.84,60.72,748.07,5,0,5,20,1,2024,1,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,849.78,860.23,889.69,958.6509375,77.71722862678227,11.438379204892966
2024-01-20 07:00:00,66.11,65.41,14.71,0.619,462.76,186.54,37.61,62.24,749.15,7,0,5,20,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,749.69,789.06,859.98,956.0679166666664,82.45046538334243,11.331871123884435
2024-01-20 08:00:00,68.93,66.99,17.23,0.688,469.01,189.74,39.21,68.51,766.47,8,0,5,20,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,749.15,849.78,927.62,954.3892708333332,84.64695102843349,11.119541563905411
2024-01-20 16:00:00,63.31,72.0,14.94,0.767,437.89,207.13,46.28,56.66,747.96,16,0,5,20,1,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,776.99,830.33,941.93,938.8898958333332,88.49690544092826,11.814247354288423
2024-01-20 17:00:00,70.72,74.7,16.06,0.692,472.11,213.88,48.77,56.78,791.54,17,0,5,20,1,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,747.96,886.54,873.69,938.0341666666668,89.52520275162344,11.192590497737557
2024-01-20 19:00:00,64.26,65.57,17.06,0.578,458.97,195.6,38.88,67.23,760.68,19,0,5,20,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,806.06,776.99,875.12,935.6888541666666,92.07180607227212,11.837535014005601
2024-01-20 20:00:00,71.68,78.52,14.41,0.77,484.07,225.92,38.79,63.88,812.66,20,0,5,20,1,2024,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,760.68,747.96,913.89,934.634375,92.90004951347046,11.337332589285714
2024-01-21 04:00:00,66.35,71.68,16.77,0.728,456.62,200.92,40.56,66.77,764.87,4,0,6,21,1,2024,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,823.74,874.7,949.49,921.4283333333332,94.4995509615251,11.527807083647327
2024-01-21 05:00:00,59.57,65.97,15.24,0.591,412.99,202.44,44.68,64.7,724.8,5,0,6,21,1,2024,1,0,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,764.87,841.69,884.84,919.76125,96.54139460410404,12.167198254154775
2024-01-21 06:00:00,61.16,72.5,13.06,0.753,430.11,214.29,36.51,54.89,735.8,6,0,6,21,1,2024,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,724.8,809.12,883.96,918.2179166666666,98.28820321051222,12.030739045127534
2024-01-21 07:00:00,60.93,65.51,14.17,0.68,427.97,198.02,37.31,61.04,724.34,7,0,6,21,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,735.8,823.74,920.05,916.1792708333332,100.25969128895986,11.888068275069752
2024-01-21 16:00:00,65.23,68.43,14.64,0.693,452.89,214.6,36.1,54.02,757.62,16,0,6,21,1,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,824.03,896.89,870.88,902.3810416666666,97.1801884886684,11.614594511727732
2024-01-21 17:00:00,64.5,66.77,12.88,0.731,432.09,198.69,38.08,53.61,722.47,17,0,6,21,1,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,757.62,852.37,872.55,900.8177083333334,98.85781523272634,11.20108527131783
2024-01-21 19:00:00,59.73,68.61,13.72,0.627,418.39,202.67,39.97,65.25,726.28,19,0,6,21,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,727.4,824.03,904.07,897.3352083333333,101.95455627493776,12.159383894190524
2024-01-27 06:00:00,56.98,67.89,15.85,0.74,403.26,202.09,38.51,60.6,704.46,6,0,5,27,1,2024,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,803.71,815.6,891.4,959.9042708333332,78.51964593245016,12.363285363285364
2024-01-27 07:00:00,71.38,83.26,16.83,0.765,488.42,233.29,37.21,59.87,818.8,7,0,5,27,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,704.46,826.71,872.82,959.3415625,79.33958680491651,11.47100028019053
2024-01-27 08:00:00,68.74,73.28,14.84,0.677,470.01,223.38,32.99,62.31,788.69,8,0,5,27,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,818.8,808.43,898.07,958.2021875,80.99683423577116,11.473523421588597
2024-01-27 17:00:00,71.93,74.0,15.21,0.68,486.87,219.07,38.01,72.31,816.26,17,0,5,27,1,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,786.42,864.22,880.07,942.6798958333331,86.37695675284998,11.347977200055608
2024-01-27 18:00:00,62.71,63.42,13.18,0.596,429.51,187.59,36.28,59.68,713.06,18,0,5,27,1,2024,1,0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,816.26,815.42,915.76,940.5684375,89.46422958606185,11.370754265667356
2024-01-27 19:00:00,59.24,68.59,12.79,0.744,422.63,204.41,34.15,67.61,728.8,19,0,5,27,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,713.06,792.34,892.35,938.8647916666664,91.91574046494571,12.302498311951384
2024-01-28 04:00:00,68.3,76.94,14.85,0.748,452.54,230.07,38.38,63.47,784.46,4,0,6,28,1,2024,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,836.19,862.16,900.52,923.958125,93.95852861558272,11.485505124450953
2024-01-28 05:00:00,60.83,68.39,18.17,0.745,403.28,195.71,48.93,53.36,701.29,5,0,6,28,1,2024,1,0,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,784.46,933.65,855.26,922.3542708333334,96.42527516159367,11.528686503370047
2024-01-28 07:00:00,65.49,68.28,15.56,0.663,452.1,211.89,32.16,54.29,750.45,7,0,6,28,1,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,793.44,836.19,871.38,920.1401041666668,98.67570658736312,11.459001374255614
2024-01-28 16:00:00,66.52,77.61,15.73,0.757,461.51,220.69,46.05,52.9,781.14,16,0,6,28,1,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,788.15,882.68,898.22,905.8654166666666,98.15823634280471,11.742934455802766
2024-01-28 18:00:00,62.73,66.48,17.37,0.659,425.07,198.37,45.24,68.08,736.75,18,0,6,28,1,2024,1,0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,745.11,852.42,899.16,902.5358333333332,100.9767773371858,11.744779212498008
2024-01-28 20:00:00,58.77,59.49,15.4,0.604,422.53,185.94,38.76,58.25,705.49,20,0,6,28,1,2024,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,772.66,781.14,925.59,898.44625,103.63855796646595,12.00425387102263
2024-02-03 04:00:00,69.22,67.25,18.2,0.6,468.95,206.98,38.3,60.2,774.43,4,0,5,3,2,2024,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,849.2,908.86,929.91,960.3942708333334,73.47858049147105,11.187951459115862
2024-02-03 06:00:00,63.86,69.06,15.48,0.742,442.02,206.6,44.16,64.12,756.9,6,0,5,3,2,2024,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,767.81,819.1,847.9,958.0029166666668,77.81839886511257,11.852489821484497
2024-02-03 17:00:00,61.68,68.94,17.02,0.625,443.46,208.75,32.59,66.7,751.51,17,0,5,3,2,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,851.46,856.62,912.34,941.338125,85.73016993128695,12.184014267185473
2024-02-03 18:00:00,63.0,69.62,16.62,0.67,433.48,211.78,40.85,61.92,748.04,18,0,5,3,2,2024,1,0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,751.51,832.22,850.29,940.2730208333332,87.49035379153493,11.873650793650793
2024-02-03 19:00:00,63.5,68.94,17.91,0.737,439.75,211.63,37.93,51.98,741.3,19,0,5,3,2,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,748.04,812.16,934.97,938.255625,89.81588316705972,11.674015748031495
2024-02-04 15:00:00,71.33,74.1,16.33,0.727,489.56,211.82,44.57,61.3,807.25,15,0,6,4,2,2024,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,830.72,875.03,963.22,908.5791666666668,93.86101040947602,11.3171176223188
2024-02-04 18:00:00,63.61,72.32,15.04,0.705,440.99,212.06,36.95,62.01,752.01,18,0,6,4,2,2024,1,0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,737.45,830.72,925.14,903.3828125,97.50974523716675,11.822197767646596
2024-02-04 19:00:00,66.19,70.84,19.52,0.612,435.56,211.58,40.42,64.4,751.96,19,0,6,4,2,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,752.01,807.25,925.02,901.5801041666664,98.69799833191117,11.360628493730172
2024-02-10 06:00:00,61.04,70.53,14.37,0.685,430.02,211.49,38.89,57.69,738.09,6,0,5,10,2,2024,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,780.56,852.19,871.92,962.573125,75.88373024863257,12.091906946264745
2024-02-10 07:00:00,72.46,69.36,18.78,0.667,496.8,212.52,37.36,61.59,808.27,7,0,5,10,2,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,738.09,852.26,901.41,961.6029166666668,77.25695406501202,11.154706044714326
2024-02-10 08:00:00,69.21,72.29,17.2,0.741,475.73,216.07,42.63,55.16,789.59,8,0,5,10,2,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,808.27,753.8,872.09,960.7435416666666,78.7083552841435,11.40861147233059
2024-02-10 15:00:00,67.44,73.0,18.12,0.669,467.57,219.3,41.96,65.83,794.65,15,0,5,10,2,2024,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,892.42,860.21,1006.74,947.6817708333332,82.40631027185071,11.783066429418742
2024-02-10 16:00:00,67.57,75.88,18.7,0.727,457.87,220.87,36.23,61.88,776.85,16,0,5,10,2,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,794.65,904.57,970.42,945.6654166666668,84.19289622385801,11.49696610922007
2024-02-10 17:00:00,55.56,65.3,17.67,0.528,395.99,202.01,35.91,61.89,695.8,17,0,5,10,2,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,776.85,853.12,892.1,943.620625,87.81345290548676,12.523398128149747
2024-02-10 19:00:00,68.3,76.18,17.26,0.744,470.0,214.02,38.48,60.65,783.16,19,0,5,10,2,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,744.42,794.65,916.51,941.0842708333332,91.1163733595642,11.466471449487555
2024-02-11 04:00:00,68.49,70.84,17.09,0.726,474.3,204.83,35.81,62.5,777.44,4,0,6,11,2,2024,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,839.58,903.7,948.11,923.956875,90.92237573380348,11.351146152723027
2024-02-11 05:00:00,65.36,78.44,16.89,0.714,435.82,224.73,35.57,64.58,760.7,5,0,6,11,2,2024,1,0,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,777.44,853.38,918.17,922.3165625,92.43572265523784,11.638616891064872
2024-02-11 06:00:00,64.58,69.87,18.07,0.652,446.16,203.67,36.43,59.68,745.94,6,0,6,11,2,2024,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,760.7,875.12,908.99,920.618125,94.16495227231503,11.55063487147724
2024-02-11 07:00:00,57.09,69.26,18.73,0.77,408.97,205.23,47.76,66.46,728.42,7,0,6,11,2,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,745.94,839.58,935.95,918.4563541666668,96.17008250320497,12.759152215799613
2024-02-11 08:00:00,68.39,68.81,18.11,0.617,461.34,208.13,48.18,63.05,780.69,8,0,6,11,2,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,728.42,777.44,922.04,916.9839583333332,97.19127401246818,11.415265389676854
2024-02-11 17:00:00,68.96,70.19,18.73,0.659,462.34,207.24,37.13,55.73,762.45,17,0,6,11,2,2024,1,0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,808.06,896.94,898.34,902.0703125,95.84816016632656,11.056409512761023
2024-02-11 18:00:00,63.99,72.99,15.89,0.726,438.37,209.5,40.1,63.04,751.01,18,0,6,11,2,2024,1,0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,762.45,836.3,862.86,900.9052083333332,97.00266324047846,11.736365057040162
2024-02-11 19:00:00,62.67,72.96,16.88,0.665,431.68,218.8,39.34,55.81,745.63,19,0,6,11,2,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,751.01,845.61,890.69,899.3941666666668,98.28481342952864,11.897718206478379
2024-02-17 05:00:00,67.07,72.45,19.26,0.68,458.67,209.4,35.89,58.9,762.86,5,0,5,17,2,2024,1,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,834.07,861.18,859.55,962.9925,73.92895888692831,11.374086775011184
2024-02-17 06:00:00,62.77,70.7,17.33,0.745,436.03,201.87,38.53,58.85,735.29,6,0,5,17,2,2024,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,762.86,863.57,902.06,961.2553125,77.2601612864383,11.714035367213636
2024-02-17 07:00:00,69.11,70.67,17.79,0.734,460.23,211.3,45.48,55.81,772.82,7,0,5,17,2,2024,1,0,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,735.29,834.37,899.82,959.9323958333332,79.38136786219503,11.182462740558531
2024-02-17 08:00:00,74.13,74.85,16.59,0.757,495.4,224.67,41.5,58.01,819.57,8,0,5,17,2,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,772.82,834.07,956.72,958.50375,80.66359594017545,11.055847834884663
