timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh,hour,minute,dayofweek,day,month,year,is_weekend,is_weekday,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,energy_lag_15min,energy_lag_1h,energy_lag_24h,energy_roll_mean_24h,energy_roll_std_24h
2024-01-05 10:00:00,115.04,98.91,17.26,1.0,684.99,258.12,39.22,59.24,1041.57,10,0,4,5,1,2024,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1002.35,1120.6933000000001,1004.72,964.5267010416666,70.12243808038906
2024-01-05 11:00:00,113.69,92.61,19.37,0.967,699.0,254.11,41.03,58.24,1052.39,11,0,4,5,1,2024,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1041.57,831.57,1052.89,964.5214927083333,70.11582408069971
2024-01-05 12:00:00,116.03,98.24,16.09,0.968,690.49,259.39,33.3,56.04,1039.22,12,0,4,5,1,2024,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1052.39,902.79,1043.7,964.4748260416667,70.06404263070847
2024-01-05 13:00:00,112.69,89.52,14.49,0.862,688.34,252.36,37.14,65.75,1043.6,13,0,4,5,1,2024,0,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1039.22,1002.35,1004.18,964.8854510416667,70.4138340253615
2024-01-05 14:00:00,99.82,95.2,13.52,0.964,604.38,249.94,39.67,64.38,958.37,14,0,4,5,1,2024,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1043.6,1041.57,966.14,964.8045135416666,70.41684236550321
2024-01-05 15:00:00,99.89,90.36,18.37,0.904,619.83,256.92,36.88,59.27,972.9,15,0,4,5,1,2024,0,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,958.37,1052.39,937.24,965.1759718750001,70.36394102837302
2024-01-05 16:00:00,92.74,77.53,16.13,0.825,572.75,227.83,43.43,56.06,900.07,16,0,4,5,1,2024,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,972.9,1039.22,901.01,965.1661802083332,70.37302900986191
2024-01-05 17:00:00,96.86,86.93,13.76,0.738,619.72,236.15,47.47,56.02,959.37,17,0,4,5,1,2024,0,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,900.07,1043.6,921.25,965.5632635416667,70.23002305555218
2024-01-05 18:00:00,84.23,84.43,14.73,0.798,532.58,236.74,37.85,55.72,862.89,18,0,4,5,1,2024,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,959.37,958.37,869.51,965.4943052083335,70.32851082048313
2024-01-05 19:00:00,88.22,82.44,15.5,0.853,554.45,228.0,43.56,57.53,883.54,19,0,4,5,1,2024,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,862.89,972.9,850.31,965.8404510416667,69.83567387286723
2024-01-05 20:00:00,92.36,84.8,15.85,0.851,586.09,241.55,38.57,57.2,883.54,20,0,4,5,1,2024,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,883.54,900.07,974.02,964.8979510416666,70.33290834324696
2024-01-05 21:00:00,95.33,81.54,13.69,0.853,591.82,242.03,36.28,56.31,926.44,21,0,4,5,1,2024,0,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,883.54,959.37,982.62,964.3127427083333,70.41757223850897
2024-01-05 22:00:00,112.07,98.87,14.12,1.0,685.96,274.71,37.15,65.58,1063.39,22,0,4,5,1,2024,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,926.44,862.89,1026.76,964.6943052083333,70.85737653770255
2024-01-05 23:00:00,116.0,94.76,12.56,0.941,694.3,254.86,43.07,67.93,1060.17,23,0,4,5,1,2024,0,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1063.39,883.54,1009.51,965.2220135416666,71.38136053500332
2024-01-06 00:00:00,89.41,73.92,16.61,0.724,560.77,215.93,37.43,54.55,868.68,0,0,5,6,1,2024,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1060.17,883.54,1035.64,963.4828468750001,71.68092062957595
2024-01-06 01:00:00,81.11,78.7,14.54,0.903,525.31,234.4,38.22,57.14,855.06,1,0,5,6,1,2024,1,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,868.68,926.44,1058.73,961.3612843750001,71.84603869463373
2024-01-06 02:00:00,86.24,88.02,15.75,0.957,541.45,248.0,35.42,55.26,880.13,2,0,5,6,1,2024,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,855.06,1063.39,1006.24,960.0476385416667,72.16901360144647
2024-01-06 03:00:00,69.39,72.76,17.19,0.752,470.13,218.86,42.54,61.59,793.12,3,0,5,6,1,2024,1,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,880.13,1060.17,972.89,958.175034375,74.13771623488255
2024-01-06 04:00:00,71.72,84.55,15.38,0.849,485.63,241.46,41.83,58.3,827.23,4,0,5,6,1,2024,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,793.12,868.68,919.22,957.2168052083333,75.23290516320128
2024-01-06 05:00:00,74.02,79.15,14.88,0.818,494.52,226.68,45.82,54.85,821.87,5,0,5,6,1,2024,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,827.23,855.06,884.84,956.5608677083334,76.13962957319444
2024-01-06 06:00:00,59.79,71.59,15.34,0.757,424.09,209.92,42.39,68.26,744.65,6,0,5,6,1,2024,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,821.87,880.13,839.58,955.5720135416667,78.26176882836168
2024-01-06 07:00:00,62.99,70.85,15.15,0.729,419.56,201.53,41.65,62.44,725.18,7,0,5,6,1,2024,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,744.65,793.12,949.09,953.2396177083334,81.71723649698265
2024-01-06 08:00:00,69.77,74.55,16.92,0.708,465.17,211.95,42.33,55.1,774.56,8,0,5,6,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,725.18,827.23,897.81,951.9557635416668,83.54500007754554
2024-01-06 09:00:00,72.99,75.18,15.52,0.841,483.11,212.46,38.98,67.53,774.56,9,0,5,6,1,2024,1,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,774.56,821.87,930.01,950.3364927083334,85.4593651262945
2024-01-06 10:00:00,74.42,75.7,14.24,0.769,503.75,216.86,40.44,54.27,815.32,10,0,5,6,1,2024,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,774.56,744.65,1018.17,948.223471875,86.2684449022331
2024-01-06 11:00:00,85.02,85.16,16.63,0.952,540.43,239.44,43.72,63.07,886.67,11,0,5,6,1,2024,1,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,815.32,725.18,985.54,947.1935760416667,86.40831566240026
2024-01-06 12:00:00,82.0,76.32,16.9,0.773,511.59,219.63,36.72,72.09,840.03,12,0,5,6,1,2024,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,886.67,774.56,1055.05,944.953784375,86.36989852830534
2024-01-06 13:00:00,86.64,77.94,13.05,0.767,545.15,224.97,46.81,59.34,876.27,13,0,5,6,1,2024,1,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,840.03,774.56,987.4,943.7961802083332,86.53957274195267
2024-01-06 14:00:00,76.95,72.86,17.35,0.798,499.45,216.99,42.55,58.56,817.54,14,0,5,6,1,2024,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,876.27,815.32,987.31,942.0277427083333,87.37163333941525
2024-01-06 15:00:00,81.2,90.83,15.6,0.923,508.75,248.25,48.08,60.84,865.92,15,0,5,6,1,2024,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,817.54,886.67,982.01,940.818471875,87.61546625235783
2024-01-06 16:00:00,66.24,75.77,15.48,0.764,458.96,223.55,35.3,71.13,788.94,16,0,5,6,1,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,865.92,840.03,948.88,939.1524302083334,88.97073784517573
2024-01-06 17:00:00,63.97,73.51,16.56,0.675,427.29,221.19,35.3,67.38,751.16,17,0,5,6,1,2024,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,788.94,876.27,875.66,937.8555552083332,90.79465915734185
2024-01-06 18:00:00,67.0,68.21,14.2,0.715,458.59,205.74,41.49,57.78,763.6,18,0,5,6,1,2024,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,751.16,817.54,870.04,936.7468052083333,92.26943932310694
2024-01-06 19:00:00,60.33,73.28,16.48,0.708,412.93,210.63,40.49,61.52,725.57,19,0,5,6,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,763.6,865.92,892.61,935.0068052083334,94.6546983302466
2024-01-06 20:00:00,70.28,74.56,14.49,0.723,483.48,222.26,38.17,64.61,808.52,20,0,5,6,1,2024,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,725.57,788.94,873.49,934.3300343749999,95.32902892430143
2024-01-06 21:00:00,80.23,81.19,12.84,0.787,518.93,233.38,34.92,57.86,845.1,21,0,5,6,1,2024,1,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,808.52,751.16,930.5,933.4404510416666,95.76262408143221
2024-01-06 22:00:00,74.2,72.21,13.56,0.744,487.14,215.36,38.93,54.34,795.78,22,0,5,6,1,2024,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,845.1,763.6,1000.32,931.3098260416667,96.5312790275494
2024-01-06 23:00:00,85.48,83.54,15.9,0.759,551.63,244.65,40.87,65.42,902.57,23,0,5,6,1,2024,1,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,795.78,725.57,1082.47,929.4358677083334,95.30432133691868
2024-01-07 00:00:00,87.29,81.53,13.65,0.805,548.39,235.46,34.77,62.55,881.16,0,0,6,7,1,2024,1,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,902.57,808.52,1088.63,927.274721875,93.99978795846556
2024-01-07 01:00:00,87.87,80.11,17.49,0.85,563.95,237.67,38.36,61.59,901.58,1,0,6,7,1,2024,1,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,881.16,845.1,991.21,926.3410760416667,93.80298666604874
2024-01-07 02:00:00,75.68,81.51,16.86,0.753,494.53,230.28,41.53,65.53,831.87,2,0,6,7,1,2024,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,901.58,795.78,1009.16,924.4943052083332,93.90047504232452
2024-01-07 03:00:00,69.72,67.17,17.07,0.68,463.83,198.47,43.15,54.27,759.73,3,0,6,7,1,2024,1,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,831.87,902.57,958.84,922.4202427083334,95.32206394982818
2024-01-07 04:00:00,71.46,78.56,15.26,0.754,476.61,231.86,38.86,58.84,806.17,4,0,6,7,1,2024,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,759.73,881.16,881.9,921.6313885416666,95.97206814714373
2024-01-07 05:00:00,66.45,76.65,15.46,0.746,443.51,215.04,36.8,73.19,768.54,5,0,6,7,1,2024,1,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,806.17,901.58,919.3,920.0609718750001,97.23576226331853
2024-01-07 06:00:00,64.75,67.98,13.28,0.763,442.23,214.08,40.46,62.84,759.62,6,0,6,7,1,2024,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,768.54,831.87,905.14,918.5451385416667,98.59558359736907
2024-01-07 07:00:00,66.64,69.22,16.57,0.61,455.93,213.17,39.17,63.14,771.42,7,0,6,7,1,2024,1,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,759.62,759.73,916.71,917.0317010416667,99.7325906870395
2024-01-07 08:00:00,66.65,72.21,15.64,0.76,434.8,212.17,34.14,60.53,741.65,8,0,6,7,1,2024,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,771.42,806.17,892.11,915.464409375,101.29830109566211
2024-01-07 09:00:00,75.93,79.37,15.92,0.77,508.38,233.89,38.2,50.79,831.26,9,0,6,7,1,2024,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,741.65,768.54,971.58,914.0027427083332,101.49224359488542
2024-01-07 10:00:00,81.8,80.13,17.6,0.775,535.51,232.26,37.64,55.91,861.32,10,0,6,7,1,2024,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,831.26,759.62,1004.45,912.5118052083334,101.20045457491264
2024-01-07 11:00:00,81.89,83.11,14.16,0.776,514.59,226.79,40.09,64.57,846.04,11,0,6,7,1,2024,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,861.32,771.42,1058.42,910.2995135416667,100.29456582131489
2024-01-07 12:00:00,93.71,95.67,14.88,0.994,572.48,256.01,37.07,57.29,922.85,12,0,6,7,1,2024,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,846.04,741.65,1051.55,908.9588885416666,99.24124089734708
2024-01-07 13:00:00,86.64,80.78,15.56,0.798,559.93,231.35,37.81,59.15,888.24,13,0,6,7,1,2024,1,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,922.85,831.26,1048.81,907.286284375,98.20711941849872
2024-01-07 14:00:00,75.86,69.35,13.67,0.678,505.42,206.6,39.27,61.46,812.74,14,0,6,7,1,2024,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,888.24,861.32,974.28,905.6035760416667,98.43082829967656
2024-01-07 15:00:00,77.63,82.94,14.79,0.835,513.12,242.03,42.55,55.12,852.81,15,0,6,7,1,2024,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,812.74,846.04,919.68,904.9070135416665,98.56668023556314
2024-01-07 16:00:00,65.48,81.15,15.81,0.803,435.97,232.24,40.37,53.59,762.16,16,0,6,7,1,2024,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,852.81,922.85,959.86,902.8476385416666,99.46762677371608
2024-01-07 17:00:00,68.41,76.17,14.58,0.662,476.66,212.34,50.66,59.94,799.59,17,0,6,7,1,2024,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,762.16,888.24,937.97,901.4061802083332,99.95477526615285
2024-01-07 18:00:00,68.38,68.75,17.04,0.663,455.88,201.11,34.94,58.15,750.08,18,0,6,7,1,2024,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,799.59,812.74,852.55,900.338784375,101.02340712502075
2024-01-07 19:00:00,61.97,70.37,12.81,0.748,431.79,212.23,43.65,61.14,748.8,19,0,6,7,1,2024,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,750.08,852.81,903.84,898.7237843749999,102.19926819379724
2024-01-07 20:00:00,73.23,71.02,16.76,0.635,488.16,198.21,39.69,52.84,778.9,20,0,6,7,1,2024,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,748.8,762.16,917.41,897.2809718750001,102.90794611671248
2024-01-07 21:00:00,76.65,81.54,16.06,0.761,516.0,222.77,34.42,57.33,830.51,21,0,6,7,1,2024,1,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,778.9,799.59,925.39,896.2926385416667,103.09059800320513
2024-01-07 22:00:00,83.91,75.2,14.22,0.731,540.57,215.68,38.49,63.44,858.18,22,0,6,7,1,2024,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,830.51,750.08,1035.3,894.4476385416666,102.15733597892554
2024-01-07 23:00:00,92.33,84.66,13.69,0.81,584.98,243.36,33.95,74.73,937.01,23,0,6,7,1,2024,1,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,858.18,748.8,1091.9,892.8342010416667,100.21060649781091
2024-01-08 00:00:00,114.02,91.99,11.97,0.918,689.48,251.87,40.33,60.6,1042.28,0,0,0,8,1,2024,0,1,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,937.01,778.9,1069.8,892.547534375,99.73728653719714
2024-01-08 01:00:00,109.98,95.62,13.9,0.902,660.3,263.57,38.78,63.35,1026.01,1,0,0,8,1,2024,0,1,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,1042.28,830.51,1089.02,891.8911802083334,98.631928430225
2024-01-08 02:00:00,103.94,90.14,16.67,0.882,621.16,249.32,37.26,62.44,970.18,2,0,0,8,1,2024,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,1026.01,858.18,956.66,892.0320135416667,98.73498176419314
2024-01-08 03:00:00,96.74,89.25,15.01,0.89,603.94,246.58,35.76,61.47,947.76,3,0,0,8,1,2024,0,1,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,970.18,937.01,998.13,891.5073260416666,98.2981006676544
2024-01-08 04:00:00,92.19,86.21,16.84,0.895,569.66,237.11,44.07,63.41,914.25,4,0,0,8,1,2024,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,947.76,1042.28,928.58,891.3580552083332,98.25208092216045
2024-01-08 05:00:00,88.37,79.25,14.16,0.855,564.67,231.47,39.36,55.21,890.71,5,0,0,8,1,2024,0,1,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,914.25,1026.01,857.79,891.700971875,98.1911187083756
2024-01-08 06:00:00,86.11,86.19,16.16,0.849,551.72,233.47,40.84,58.21,884.24,6,0,0,8,1,2024,0,1,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,890.71,970.18,882.68,891.7172218750001,98.1897391558528
2024-01-08 07:00:00,90.32,84.92,14.02,0.944,572.59,236.92,40.71,61.25,911.46,7,0,0,8,1,2024,0,1,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,884.24,947.76,859.25,892.2610760416668,98.15260005874526
2024-01-08 08:00:00,92.55,81.33,13.65,0.804,574.34,237.68,40.43,55.17,907.61,8,0,0,8,1,2024,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,911.46,914.25,874.9,892.6018052083333,98.14847306059768
2024-01-08 09:00:00,105.81,100.0,14.93,1.0,657.36,265.41,38.69,62.17,1023.64,9,0,0,8,1,2024,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,907.61,890.71,957.85,893.2871177083334,98.83613538278317
2024-01-08 10:00:00,106.44,95.6,14.1,1.0,656.01,251.43,46.07,50.42,1003.92,10,0,0,8,1,2024,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,1023.64,884.24,1046.21,892.846596875,98.23981691131866
2024-01-08 11:00:00,123.87,100.0,12.78,1.0,729.9,257.3,48.95,64.06,1100.21,11,0,0,8,1,2024,0,1,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,1003.92,911.46,1027.22,893.6069093749999,99.56424684974476
2024-01-08 12:00:00,117.5,100.0,14.82,0.931,724.06,274.0,45.79,59.25,1103.1,12,0,0,8,1,2024,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,1100.21,907.61,1044.74,894.2148260416666,100.66878441299153
2024-01-08 13:00:00,109.56,100.0,15.25,1.0,666.12,274.4,40.09,63.47,1044.08,13,0,0,8,1,2024,0,1,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,1103.1,1023.64,1034.03,894.3195135416667,100.82082231313431
2024-01-08 14:00:00,103.22,90.88,17.0,0.878,625.41,248.79,39.81,64.98,978.99,14,0,0,8,1,2024,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,1044.08,1003.92,1053.98,893.5383677083333,99.85666951054421
2024-01-08 15:00:00,101.93,92.7,16.5,0.913,623.58,247.05,44.37,67.05,982.05,15,0,0,8,1,2024,0,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,978.99,1100.21,958.05,893.7883677083332,100.0497366152989
2024-01-08 16:00:00,91.61,80.86,16.92,0.908,565.96,228.94,36.97,61.34,893.21,16,0,0,8,1,2024,0,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,982.05,1103.1,906.21,893.6529510416667,100.04154441445891
2024-01-08 17:00:00,89.87,84.2,16.18,0.781,580.2,243.88,46.84,51.33,922.26,17,0,0,8,1,2024,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,893.21,1044.08,924.14,893.6333677083334,100.03569752938539
2024-01-08 18:00:00,86.89,82.45,15.59,0.84,563.11,225.53,43.17,51.19,883.0,18,0,0,8,1,2024,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,922.26,978.99,910.33,893.3486802083333,100.0265693433856
2024-01-08 19:00:00,86.72,84.28,13.25,0.799,559.51,243.34,38.88,53.68,895.41,19,0,0,8,1,2024,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,883.0,982.05,897.78,893.3239927083333,100.02575660522275
